Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
39,39,May 12,,OAK,W7-6,11.0,6,6,6,0,8,11,1,0,3.71,44,169,99,0,0,0,0,35,0,0,0,0,1,0,1,6,James Hoye,D.German (5-29) J.Holder (1) C.Green (2) D.Betances (1) A.Chapman (2) A.Cole (13-W)
40,40,May 13,,OAK,W6-2,9.0,8,2,2,0,3,12,1,0,3.66,38,161,105,0,0,0,0,35,0,0,0,0,0,0,0,4,Quinn Wolcott,L.Severino (4-63-W) C.Green (0-H) D.Betances (0) C.Shreve (2)
41,41,May 15 susp,@,WSN,L3-5,8.0,8,5,5,0,1,7,2,0,3.71,32,136,91,0,0,0,0,31,3,0,0,0,0,0,0,4,Ben May,M.Tanaka (5-49) C.Green (1-L) C.Shreve (1) A.Warren (24)
42,42,May 18,@,KCR,L2-5,8.0,6,5,3,2,5,7,1,0,3.70,36,139,89,0,0,3,0,31,2,0,0,0,0,1,0,4,Sam Holbrook,C.Sabathia (7-48-L) C.Shreve (2) D.Robertson (6) J.Holder (5)
43,43,May 19,@,KCR,W8-3,9.0,9,3,3,0,3,10,0,0,3.68,36,124,89,0,0,0,0,32,4,0,0,1,0,0,1,4,Jim Wolf,L.Severino (5-48-W) C.Green (3-H) D.Betances (5-H) A.Chapman (6)
44,44,May 20,@,KCR,W10-1,9.0,4,1,1,0,1,7,0,1,3.62,32,105,70,0,0,0,0,30,0,0,0,0,0,0,1,2,Carlos Torres,S.Gray (8-74-W) A.Cole (7)
45,45,May 21,@,TEX,W10-5,9.0,5,5,5,0,5,6,3,1,3.65,37,139,83,0,0,2,0,31,1,0,0,0,0,0,1,4,Gerry Davis,M.Tanaka (5-44-W) C.Green (1) D.Robertson (2-H) J.Holder (2)
46,46,May 22,@,TEX,L4-6,8.0,6,6,6,0,8,12,2,1,3.71,38,171,98,2,0,0,1,28,0,0,0,1,0,0,0,4,Pat Hoberg,D.German (9-32-L) A.Cole (1) C.Shreve (3) G.Gallegos (99)
47,47,May 23,@,TEX,L10-12,8.0,11,12,12,0,5,9,2,0,3.90,41,163,108,3,2,3,0,36,1,1,0,0,0,0,0,5,Nic Lentz,C.Sabathia (4-21) J.Holder (1) C.Shreve (0-H) D.Robertson (1-BL) D.Betances (3)
48,48,May 25,,LAA,W2-1,9.0,6,1,1,0,5,6,1,0,3.84,35,145,93,1,0,0,0,30,0,0,0,0,0,0,1,4,Chad Fairchild,L.Severino (5-61) C.Green (3-W) D.Robertson (1-H) A.Chapman (5-Sv)
49,49,May 26,,LAA,L4-11,9.0,11,11,9,2,7,12,2,1,3.94,45,186,114,1,0,0,0,36,3,0,0,0,1,1,1,5,Phil Cuzzi,S.Gray (5-31-L) J.Holder (2) T.Kahnle (43) C.Shreve (2) A.Cole (3)
50,50,May 27,,LAA,W3-1,9.0,4,1,1,0,5,10,1,0,3.88,34,161,98,0,0,0,0,29,0,0,0,0,0,0,2,4,Mike Estabrook,M.Tanaka (5-67-W) D.Robertson (1-H) D.Betances (3-H) A.Chapman (1-Sv)
51,51,May 28,,HOU,L1-5,9.0,7,5,4,1,2,8,2,0,3.89,36,150,95,2,0,0,0,34,1,0,0,0,0,1,0,3,Adrian Johnson,D.German (5-50-L) A.Cole (1) T.Kahnle (1)
52,52,May 29,,HOU,W6-5,10.0,10,5,3,2,5,10,1,0,3.86,45,180,117,0,0,2,0,39,2,0,0,0,1,2,0,5,Tripp Gibson,C.Sabathia (5-37) J.Holder (2) D.Robertson (1) D.Betances (1) A.Chapman (1-W)
53,53,May 30,,HOU,W5-3,9.0,7,3,3,0,1,14,1,0,3.84,36,138,90,0,0,0,0,35,1,0,0,0,0,1,0,3,Chad Whitson,L.Severino (4-71-W) D.Robertson (0-H) A.Chapman (0-Sv)
54,54,Jun 1,@,BAL,W4-1,9.0,5,1,1,0,3,12,1,2,3.79,36,152,92,0,0,0,0,31,2,0,0,0,0,0,1,4,Rob Drake,S.Gray (5-66-W) C.Green (6-H) D.Betances (2-H) A.Chapman (1-Sv)
55,55,Jun 2,@,BAL,W8-5,9.0,11,5,5,0,2,12,3,0,3.81,39,162,110,2,1,0,0,37,3,0,0,0,0,0,1,5,Mike Winters,M.Tanaka (5-42-W) J.Holder (3-H) C.Green (0-H) D.Betances (0) D.Robertson (2)
56,56,Jun 4(1),@,DET,W7-4,9.0,6,4,1,3,0,11,0,1,3.76,36,135,102,1,0,0,0,35,3,0,0,0,0,2,0,3,Angel Hernandez,L.Severino (4-78-W) J.Holder (1) A.Chapman (2-Sv)
57,57,Jun 4(2),@,DET,L2-4,8.0,8,4,4,0,5,4,0,1,3.77,38,134,84,1,1,0,0,31,5,0,0,0,1,0,0,2,Alan Porter,D.German (6-45-L) A.Warren (19)
58,58,Jun 5,@,TOR,W7-2,9.0,3,2,2,0,1,9,2,0,3.74,31,114,73,0,0,0,0,30,0,0,0,0,0,0,0,3,Bill Miller,C.Sabathia (6-68-W) D.Robertson (2) C.Shreve (9)
