Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
42,42,May 16,,PHI,L1-4,9.0,9,4,4,0,3,8,1,0,5.06,38,144,91,3,2,0,1,35,2,1,0,0,0,0,0,5,Brian Gorman,A.Cashner (6-50-L) R.Bleier (4) M.Givens (3) T.Scott (3) B.Brach (4)
43,43,May 17,@,BOS,L2-6,8.0,10,6,6,0,4,7,2,0,5.09,37,153,89,1,0,5,0,32,0,0,0,0,1,0,1,4,Tony Randazzo,K.Gausman (5-28-L) D.Hart (3) M.Castro (6) P.Araujo (4)
44,44,May 18,@,BOS,W7-4,9.0,13,4,3,1,3,4,1,0,5.04,41,159,108,4,1,0,1,38,6,0,0,0,0,1,1,4,Lance Barrett,A.Cobb (5-43-W) M.Givens (1-H) R.Bleier (1-H) B.Brach (1-Sv)
45,45,May 19,@,BOS,L3-6,8.0,6,6,6,0,5,8,3,0,5.08,34,137,88,1,0,1,0,29,2,0,0,0,0,1,2,3,Bill Welke,D.Bundy (5-52-L) T.Scott (2) M.Castro (1)
46,46,May 20,@,BOS,L0-5,8.0,12,5,5,0,5,8,3,0,5.09,41,153,100,3,0,0,0,36,3,0,1,0,0,0,0,3,Nic Lentz,D.Hess (7-30-L) M.Wright (6) P.Araujo (2)
47,47,May 21,@,CHW,W3-2,9.0,10,2,2,0,5,9,0,0,5.02,40,156,106,2,0,0,0,35,4,0,1,0,0,0,0,4,Jeremie Rehak,A.Cashner (4-44-W) M.Givens (2-H) R.Bleier (2-H) B.Brach (2-Sv)
48,48,May 22,@,CHW,L2-3,8.0,13,3,3,0,2,13,0,0,4.99,39,152,108,6,2,1,0,36,3,1,0,0,1,0,0,4,Bill Miller,K.Gausman (4-64) M.Givens (0-L) R.Bleier (0-BSv) M.Castro (2)
49,49,May 23,@,CHW,L1-11,8.0,12,11,11,0,6,8,3,0,5.13,41,167,103,2,0,4,0,35,1,0,0,0,0,0,0,4,Todd Tichenor,A.Cobb (4-22-L) P.Araujo (2) T.Scott (3) M.Wright (2)
50,50,May 24,@,CHW,W9-3,9.0,2,3,3,0,1,14,1,1,5.08,31,121,86,,,0,0,29,0,0,0,0,0,0,1,1,Alan Porter,D.Bundy (4-84-W)
51,51,May 25,@,TBR,W2-0,9.0,7,0,0,0,4,4,0,0,4.98,35,134,89,2,0,0,1,31,2,0,0,0,0,0,0,4,Ben May,D.Hess (4-66-W) M.Givens (2-H) R.Bleier (2-H) B.Brach (3-Sv)
