Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
98,Friday Jul 20,boxscore,LAA,,HOU,L,1,3,,49-49,4,15.0,Keuchel,Skaggs,Rondon,2:47,N,42422,--,
99,Saturday Jul 21,boxscore,LAA,,HOU,L,0,7,,49-50,4,16.0,Verlander,Tropeano,,3:20,D,44264,---,
100,Sunday Jul 22,boxscore,LAA,,HOU,W,14,5,,50-50,4,15.0,Heaney,McCullers,,3:41,D,35298,+,
101,Monday Jul 23,boxscore,LAA,,CHW,L,3,5,,50-51,4,15.5,Giolito,Barria,Soria,3:36,N,35285,-,
102,Tuesday Jul 24,boxscore,LAA,,CHW,L,2,4,,50-52,4,16.5,Rodon,Pena,Soria,2:58,N,33937,--,
103,Wednesday Jul 25,boxscore,LAA,,CHW,W,11,3,,51-52,4,15.5,Skaggs,Shields,,3:03,N,34321,+,
104,Thursday Jul 26,boxscore,LAA,,CHW,W,12,8,,52-52,4,15.0,Tropeano,Covey,,3:29,D,33826,++,
105,Friday Jul 27,boxscore,LAA,,SEA,W-wo,4,3,10,53-52,4,14.0,Johnson,Nicasio,,2:54,N,42336,+++,
106,Saturday Jul 28,boxscore,LAA,,SEA,W,11,5,,54-52,4,13.0,Barria,Hernandez,,2:41,N,43325,++++,
107,Sunday Jul 29,boxscore,LAA,,SEA,L,5,8,,54-53,4,13.0,Gonzales,Pena,Diaz,3:32,D,35396,-,
108,Tuesday Jul 31,boxscore,LAA,@,TBR,L,6,10,,54-54,4,13.5,Yarbrough,Skaggs,,3:17,N,15858,--,
109,Wednesday Aug 1,boxscore,LAA,@,TBR,L,2,7,,54-55,4,14.5,Faria,Tropeano,,3:01,N,9132,---,
110,Thursday Aug 2,boxscore,LAA,@,TBR,L,2,4,,54-56,4,15.0,Beeks,Heaney,Romo,2:29,D,10988,----,
111,Friday Aug 3,boxscore,LAA,@,CLE,W,7,4,,55-56,4,15.0,Anderson,Perez,,3:10,N,35242,+,
112,Saturday Aug 4,boxscore,LAA,@,CLE,L,0,3,,55-57,4,16.0,Kluber,Pena,,2:28,N,34814,-,
113,Sunday Aug 5,boxscore,LAA,@,CLE,L,3,4,,55-58,4,16.0,Bieber,McGuire,Hand,3:06,D,28993,--,
114,Monday Aug 6,boxscore,LAA,,DET,W,6,2,,56-58,4,16.0,Tropeano,Boyd,,2:53,N,34073,+,
115,Tuesday Aug 7,boxscore,LAA,,DET,W,11,5,,57-58,4,16.0,Heaney,Turner,,3:08,N,35824,++,
116,Wednesday Aug 8,boxscore,LAA,,DET,W,6,0,,58-58,4,15.5,Barria,Hardy,,2:45,D,38832,+++,
117,Friday Aug 10,boxscore,LAA,,OAK,W,4,3,,59-58,4,14.0,Johnson,Trivino,Parker,2:22,N,42722,++++,
118,Saturday Aug 11,boxscore,LAA,,OAK,L,0,7,,59-59,4,14.0,Jackson,Skaggs,,3:08,N,39425,-,
119,Sunday Aug 12,boxscore,LAA,,OAK,L,7,8,,59-60,4,14.0,Rodney,Johnson,Treinen,3:49,D,38364,--,
120,Monday Aug 13,boxscore,LAA,@,SDP,W,6,3,10,60-60,4,13.5,Bedrosian,Stammen,,2:47,N,22609,+,
121,Tuesday Aug 14,boxscore,LAA,@,SDP,W,7,3,,61-60,4,12.5,Barria,Kennedy,,3:14,N,21747,++,
122,Wednesday Aug 15,boxscore,LAA,@,SDP,W,3,2,,62-60,4,12.5,Alvarez,Yates,Parker,2:43,N,22851,+++,
123,Thursday Aug 16,boxscore,LAA,@,TEX,L,6,8,,62-61,4,13.0,Moore,Anderson,Leclerc,2:53,N,18398,-,
124,Friday Aug 17,boxscore,LAA,@,TEX,L,4,6,,62-62,4,13.0,Hutchison,Despaigne,Leclerc,2:56,N,27816,--,
125,Saturday Aug 18,boxscore,LAA,@,TEX,W,11,7,,63-62,4,12.0,Bedrosian,Butler,,3:28,N,24768,+,
126,Sunday Aug 19,boxscore,LAA,@,TEX,L,2,4,,63-63,4,13.0,Moore,Ramirez,Leclerc,2:35,D,26681,-,
127,Tuesday Aug 21,boxscore,LAA,@,ARI,L-wo,4,5,,63-64,4,13.5,Boxberger,Bedrosian,,2:54,N,30420,--,
128,Wednesday Aug 22,boxscore,LAA,@,ARI,L,1,5,,63-65,4,14.5,Buchholz,Despaigne,,3:05,N,23584,---,
129,Friday Aug 24,boxscore,LAA,,HOU,L,3,9,,63-66,4,15.5,Keuchel,Heaney,,3:04,N,42788,----,
130,Saturday Aug 25,boxscore,LAA,,HOU,L,3,8,,63-67,4,16.5,Verlander,Barria,,3:26,N,41654,-----,
131,Sunday Aug 26,boxscore,LAA,,HOU,L,1,3,,63-68,4,17.5,Valdez,Pena,Osuna,2:54,D,37530,------,
132,Monday Aug 27,boxscore,LAA,,COL,W,10,7,,64-68,4,17.5,Johnson,Ottavino,Ramirez,3:37,N,35305,+,
133,Tuesday Aug 28,boxscore,LAA,,COL,L,2,3,,64-69,4,17.5,Freeland,Ramirez,Davis,2:59,N,35207,-,
134,Thursday Aug 30,boxscore,LAA,@,HOU,W,5,2,,65-69,4,17.0,Heaney,Verlander,,3:20,N,30371,+,
135,Friday Aug 31,boxscore,LAA,@,HOU,W,3,0,,66-69,4,16.0,Barria,Valdez,Parker,3:18,N,35675,++,
136,Saturday Sep 1,boxscore,LAA,@,HOU,L,3,7,,66-70,4,17.0,Smith,Bedrosian,,3:16,N,41622,-,
137,Sunday Sep 2,boxscore,LAA,@,HOU,L,2,4,,66-71,4,18.0,Cole,Ohtani,Osuna,3:40,N,41506,--,
138,Monday Sep 3,boxscore,LAA,@,TEX,W,3,1,,67-71,4,18.0,Cole,Curtis,Parker,3:10,N,21048,+,
139,Tuesday Sep 4,boxscore,LAA,@,TEX,L,2,4,,67-72,4,19.0,Minor,Heaney,Leclerc,2:44,N,17625,-,
140,Wednesday Sep 5,boxscore,LAA,@,TEX,W,9,3,,68-72,4,19.0,Barria,Colon,,3:12,N,19966,+,
141,Friday Sep 7,boxscore,LAA,@,CHW,W,5,2,,69-72,4,19.0,Pena,Rodon,Buttrey,2:55,N,18236,++,
142,Saturday Sep 8,boxscore,LAA,@,CHW,W,12,3,,70-72,4,19.0,Shoemaker,Shields,,3:45,N,27146,+++,
143,Sunday Sep 9,boxscore,LAA,@,CHW,W,1,0,,71-72,4,18.0,Heaney,Hamilton,Alvarez,3:17,D,24020,++++,
144,Monday Sep 10,boxscore,LAA,,TEX,L,2,5,,71-73,4,19.0,Minor,Barria,Leclerc,3:10,N,32891,-,
145,Tuesday Sep 11,boxscore,LAA,,TEX,W,1,0,,72-73,4,19.0,Ramirez,Sampson,Buttrey,2:45,N,33756,+,
146,Wednesday Sep 12,boxscore,LAA,,TEX,W,8,1,,73-73,4,19.0,Pena,Gallardo,,2:50,N,33028,++,
147,Thursday Sep 13,boxscore,LAA,,SEA,L,2,8,,73-74,4,19.5,Leake,Despaigne,,3:19,N,33328,-,
148,Friday Sep 14,boxscore,LAA,,SEA,L,0,5,,73-75,4,19.5,Warren,Shoemaker,,3:22,N,39872,--,
149,Saturday Sep 15,boxscore,LAA,,SEA,L,5,6,,73-76,4,20.5,Pazos,Alvarez,Diaz,3:06,N,42292,---,
150,Sunday Sep 16,boxscore,LAA,,SEA,W,4,3,,74-76,4,20.5,Cole,Vincent,Buttrey,2:55,D,35578,+,
151,Tuesday Sep 18,boxscore,LAA,@,OAK,W,9,7,,75-76,4,20.0,Ramirez,Trivino,Buttrey,3:42,N,15031,++,
152,Wednesday Sep 19,boxscore,LAA,@,OAK,L,0,10,,75-77,4,20.0,Anderson,Pena,,2:23,N,16425,-,
153,Thursday Sep 20,boxscore,LAA,@,OAK,L,3,21,,75-78,4,20.5,Jackson,Shoemaker,,3:22,D,17217,--,
154,Friday Sep 21,boxscore,LAA,@,HOU,L,3,11,,75-79,4,21.5,Cole,Heaney,,2:56,N,39977,---,
155,Saturday Sep 22,boxscore,LAA,@,HOU,L,5,10,,75-80,4,22.5,McHugh,Buttrey,,4:04,N,41822,----,
156,Sunday Sep 23,boxscore,LAA,@,HOU,L,2,6,,75-81,4,23.5,Valdez,Skaggs,,3:11,D,43247,-----,
157,Monday Sep 24,boxscore,LAA,,TEX,W-wo,5,4,11,76-81,4,23.5,Cole,Moore,,3:12,N,29052,+,
158,Tuesday Sep 25,boxscore,LAA,,TEX,W,4,1,,77-81,4,23.5,Ramirez,Gallardo,Robles,3:01,N,36308,++,
159,Wednesday Sep 26,boxscore,LAA,,TEX,W,3,2,,78-81,4,22.5,Alvarez,Martin,Johnson,2:41,N,35991,+++,
160,Friday Sep 28,boxscore,LAA,,OAK,W,8,5,,79-81,4,22.5,Cole,Fiers,Robles,3:17,N,35041,++++,
161,Saturday Sep 29,boxscore,LAA,,OAK,L,2,5,,79-82,4,24.0,Cahill,Skaggs,Treinen,3:11,N,43762,-,
162,Sunday Sep 30,boxscore,LAA,,OAK,W-wo,5,4,,80-82,4,23.0,Bridwell,Hatcher,,2:40,D,36892,+,
