Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
102,Friday Jul 27,boxscore,MIN,@,BOS,L-wo,3,4,10,48-54,2,8.0,Thornburg,Belisle,,3:26,N,37273,-,
103,Saturday Jul 28,boxscore,MIN,@,BOS,L,4,10,,48-55,2,8.0,Porcello,Odorizzi,,3:28,N,36798,--,
104,Sunday Jul 29,boxscore,MIN,@,BOS,L,0,3,,48-56,2,9.0,Eovaldi,Berrios,Kimbrel,2:42,D,36785,---,
105,Monday Jul 30,boxscore,MIN,,CLE,W-wo,5,4,,49-56,2,8.0,Rodney,Ramirez,,2:56,N,26256,+,
106,Tuesday Jul 31,boxscore,MIN,,CLE,L,2,6,,49-57,2,9.0,Bauer,Gibson,Allen,3:08,N,25407,-,
107,Wednesday Aug 1,boxscore,MIN,,CLE,L,0,2,,49-58,2,10.0,Carrasco,Magill,Hand,3:03,D,29261,--,
108,Friday Aug 3,boxscore,MIN,,KCR,W,6,4,,50-58,2,9.0,Moya,Flynn,Rodney,3:21,N,22236,+,
109,Saturday Aug 4,boxscore,MIN,,KCR,W,8,2,,51-58,2,9.0,Berrios,Smith,,2:45,N,27909,++,
110,Sunday Aug 5,boxscore,MIN,,KCR,W,6,5,,52-58,2,9.0,Moya,Duffy,Rodney,2:53,D,25390,+++,
111,Monday Aug 6,boxscore,MIN,@,CLE,L,0,10,,52-59,2,10.0,Bauer,Gibson,,2:52,N,18620,-,
112,Tuesday Aug 7,boxscore,MIN,@,CLE,W,3,2,,53-59,2,9.0,Mejia,Carrasco,Rodney,2:53,N,19921,+,
113,Wednesday Aug 8,boxscore,MIN,@,CLE,L-wo,2,5,,53-60,2,10.0,Allen,Hildenberger,,3:21,N,25476,-,
114,Thursday Aug 9,boxscore,MIN,@,CLE,L-wo,4,5,,53-61,2,11.0,Miller,Reed,,2:58,D,25942,--,
115,Friday Aug 10,boxscore,MIN,@,DET,L,3,5,,53-62,2,11.0,Zimmermann,Santana,Greene,2:37,N,24849,---,
116,Saturday Aug 11,boxscore,MIN,@,DET,W,4,3,,54-62,2,11.0,Gibson,Liriano,Hildenberger,3:09,N,26991,+,
117,Sunday Aug 12,boxscore,MIN,@,DET,L,2,4,,54-63,2,12.0,Boyd,Stewart,Greene,2:33,D,30105,-,
118,Tuesday Aug 14,boxscore,MIN,,PIT,W,5,2,,55-63,2,12.5,Odorizzi,Taillon,Hildenberger,2:45,N,28515,+,
119,Wednesday Aug 15,boxscore,MIN,,PIT,W,6,4,,56-63,2,12.5,Moya,Santana,Hildenberger,3:18,D,26191,++,
120,Thursday Aug 16,boxscore,MIN,,DET,W,15,8,,57-63,2,12.0,May,Liriano,,3:35,N,25108,+++,
121,Friday Aug 17,boxscore,MIN,,DET,W,5,4,,58-63,2,12.0,Gibson,Boyd,Rogers,2:43,N,26605,++++,
122,Saturday Aug 18,boxscore,MIN,,DET,L,5,7,,58-64,2,12.0,Carpenter,Duffey,Greene,3:29,N,31904,-,
123,Sunday Aug 19,boxscore,MIN,,DET,W,5,4,,59-64,2,12.0,Hildenberger,Wilson,,3:16,D,27917,+,
124,Monday Aug 20,boxscore,MIN,,CHW,L,5,8,,59-65,2,13.0,Giolito,Gonsalves,,3:24,N,23431,-,
125,Tuesday Aug 21,boxscore,MIN,@,CHW,W,5,2,,60-65,2,13.0,May,Covey,Rogers,3:16,N,23133,+,
126,Wednesday Aug 22,boxscore,MIN,@,CHW,L,3,7,,60-66,2,13.0,Rodon,Gibson,,3:06,D,15160,-,
127,Thursday Aug 23,boxscore,MIN,,OAK,W,6,4,,61-66,2,12.0,Busenitz,Cahill,Hildenberger,2:58,N,24171,+,
128,Friday Aug 24,boxscore,MIN,,OAK,L,1,7,,61-67,2,12.0,Manaea,Odorizzi,,3:05,N,22568,-,
129,Saturday Aug 25,boxscore,MIN,,OAK,L,2,6,,61-68,2,12.0,Fiers,Gonsalves,,3:10,N,28772,--,
130,Sunday Aug 26,boxscore,MIN,,OAK,L,2,6,,61-69,2,13.0,Buchter,Berrios,,3:12,D,23318,---,
131,Tuesday Aug 28,boxscore,MIN,@,CLE,L,1,8,,61-70,2,14.0,Carrasco,Gibson,,3:04,N,19194,----,
132,Wednesday Aug 29,boxscore,MIN,@,CLE,W,4,3,,62-70,2,13.0,May,Allen,Hildenberger,3:09,N,20398,+,
133,Thursday Aug 30,boxscore,MIN,@,CLE,L,3,5,,62-71,2,14.0,Clevinger,Odorizzi,Hand,3:06,D,20244,-,
134,Friday Aug 31,boxscore,MIN,@,TEX,W,10,7,,63-71,2,14.0,Magill,Moore,,3:42,N,22808,+,
135,Saturday Sep 1,boxscore,MIN,@,TEX,L,4,7,,63-72,2,14.0,Gallardo,Berrios,Leclerc,2:52,N,32175,-,
136,Sunday Sep 2,boxscore,MIN,@,TEX,L,4,18,,63-73,2,14.0,Mendez,Moya,Butler,3:09,D,23423,--,
137,Monday Sep 3,boxscore,MIN,@,HOU,L,1,4,,63-74,2,14.0,Keuchel,Gibson,Peacock,2:59,D,39559,---,
138,Tuesday Sep 4,boxscore,MIN,@,HOU,L,2,5,,63-75,2,15.0,Verlander,May,Osuna,2:58,N,31315,----,
139,Wednesday Sep 5,boxscore,MIN,@,HOU,L,1,9,,63-76,2,16.0,Valdez,Odorizzi,,3:21,N,31011,-----,
140,Friday Sep 7,boxscore,MIN,,KCR,W,10,6,,64-76,2,15.5,May,Sparkman,,3:36,N,19944,+,
141,Saturday Sep 8,boxscore,MIN,,KCR,L,1,4,,64-77,2,16.5,Lopez,Berrios,Peralta,2:42,N,25814,-,
142,Sunday Sep 9,boxscore,MIN,,KCR,W-wo,3,1,,65-77,2,15.5,Hildenberger,Hammel,,2:36,D,20903,+,
143,Monday Sep 10,boxscore,MIN,,NYY,L,2,7,,65-78,2,15.5,Happ,Gibson,,3:39,N,21565,-,
144,Tuesday Sep 11,boxscore,MIN,,NYY,W,10,5,,66-78,2,15.5,Stewart,Gray,,3:04,N,20343,+,
145,Wednesday Sep 12,boxscore,MIN,,NYY,W,3,1,,67-78,2,14.5,Odorizzi,Severino,Hildenberger,2:46,N,24134,++,
146,Thursday Sep 13,boxscore,MIN,@,KCR,L,4,6,,67-79,2,15.0,Fillmyer,Busenitz,Peralta,3:12,N,18745,-,
147,Friday Sep 14,boxscore,MIN,@,KCR,L-wo,4,8,,67-80,2,15.0,Hammel,Hildenberger,,3:15,N,18389,--,
148,Saturday Sep 15,boxscore,MIN,@,KCR,L,3,10,,67-81,2,16.0,Kennedy,De Jong,,3:04,N,19505,---,
149,Sunday Sep 16,boxscore,MIN,@,KCR,W,9,6,,68-81,2,15.0,Gibson,Vasto,,3:24,D,20286,+,
150,Monday Sep 17,boxscore,MIN,@,DET,W,6,1,,69-81,2,14.5,Stewart,Zimmermann,,2:54,N,19004,++,
151,Tuesday Sep 18,boxscore,MIN,@,DET,W,5,3,,70-81,2,14.5,Odorizzi,Norris,Hildenberger,3:02,N,19740,+++,
152,Wednesday Sep 19,boxscore,MIN,@,DET,W,8,2,,71-81,2,14.5,Gonsalves,Turnbull,,2:47,D,19296,++++,
153,Friday Sep 21,boxscore,MIN,@,OAK,L-wo,6,7,10,71-82,2,14.0,Treinen,Magill,,3:21,N,27558,-,
154,Saturday Sep 22,boxscore,MIN,@,OAK,L-wo,2,3,,71-83,2,15.0,Treinen,Hildenberger,,3:03,N,36731,--,
155,Sunday Sep 23,boxscore,MIN,@,OAK,W,5,1,,72-83,2,15.0,Gibson,Cahill,May,3:02,D,35754,+,
156,Tuesday Sep 25,boxscore,MIN,,DET,L,2,4,,72-84,2,15.5,Alcantara,Hildenberger,Greene,3:12,N,23849,-,
157,Wednesday Sep 26,boxscore,MIN,,DET,W,11,4,,73-84,2,15.5,Duffey,Boyd,,3:36,N,21316,+,
158,Thursday Sep 27,boxscore,MIN,,DET,W,9,3,,74-84,2,14.5,Gonsalves,Liriano,,3:20,N,22342,++,
159,Friday Sep 28 (1),boxscore,MIN,,CHW,W,2,1,,75-84,2,14.0,Berrios,Lopez,May,2:45,D,20245,+++,
160,Friday Sep 28 (2),boxscore,MIN,,CHW,W,12,4,,76-84,2,14.0,De Jong,Giolito,,3:02,N,28191,++++,
161,Saturday Sep 29,boxscore,MIN,,CHW,W,8,3,,77-84,2,13.0,Gibson,Rodon,,3:20,N,32717,+++++,
162,Sunday Sep 30,boxscore,MIN,,CHW,W,5,4,,78-84,2,13.0,Vasquez,Covey,May,2:56,D,30144,++++++,
