Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
107,Wednesday Aug 1,boxscore,CLE,@,MIN,W,2,0,,59-48,1,up10.0,Carrasco,Magill,Hand,3:03,D,29261,++,
108,Friday Aug 3,boxscore,CLE,,LAA,L,4,7,,59-49,1,up 9.0,Anderson,Perez,,3:10,N,35242,-,
109,Saturday Aug 4,boxscore,CLE,,LAA,W,3,0,,60-49,1,up 9.0,Kluber,Pena,,2:28,N,34814,+,
110,Sunday Aug 5,boxscore,CLE,,LAA,W,4,3,,61-49,1,up 9.0,Bieber,McGuire,Hand,3:06,D,28993,++,
111,Monday Aug 6,boxscore,CLE,,MIN,W,10,0,,62-49,1,up10.0,Bauer,Gibson,,2:52,N,18620,+++,
112,Tuesday Aug 7,boxscore,CLE,,MIN,L,2,3,,62-50,1,up 9.0,Mejia,Carrasco,Rodney,2:53,N,19921,-,
113,Wednesday Aug 8,boxscore,CLE,,MIN,W-wo,5,2,,63-50,1,up10.0,Allen,Hildenberger,,3:21,N,25476,+,
114,Thursday Aug 9,boxscore,CLE,,MIN,W-wo,5,4,,64-50,1,up11.0,Miller,Reed,,2:58,D,25942,++,
115,Friday Aug 10,boxscore,CLE,@,CHW,L-wo,0,1,,64-51,1,up11.0,Fry,Ramirez,,2:46,N,18772,-,
116,Saturday Aug 11,boxscore,CLE,@,CHW,W,3,1,,65-51,1,up11.0,Bauer,Shields,Allen,2:53,N,28061,+,
117,Sunday Aug 12,boxscore,CLE,@,CHW,W,9,7,,66-51,1,up12.0,Carrasco,Covey,Allen,3:31,D,23853,++,
118,Monday Aug 13,boxscore,CLE,@,CIN,W,10,3,,67-51,1,up12.5,Clevinger,Bailey,,3:24,N,20607,+++,
119,Tuesday Aug 14,boxscore,CLE,@,CIN,W,8,1,,68-51,1,up12.5,Kluber,Romano,,2:37,N,19034,++++,
120,Wednesday Aug 15,boxscore,CLE,@,CIN,W,4,3,,69-51,1,up12.5,Otero,Reed,Hand,3:25,N,17275,+++++,
121,Friday Aug 17,boxscore,CLE,,BAL,W,2,1,,70-51,1,up12.0,Carrasco,Hess,Allen,2:39,N,28264,++++++,
122,Saturday Aug 18,boxscore,CLE,,BAL,L,2,4,,70-52,1,up12.0,Cobb,Plutko,,2:17,D,35007,-,
123,Sunday Aug 19,boxscore,CLE,,BAL,W,8,0,,71-52,1,up12.0,Clevinger,Ramirez,,2:56,D,30555,+,
124,Monday Aug 20,boxscore,CLE,@,BOS,W,5,4,,72-52,1,up13.0,Kluber,Porcello,Allen,3:01,N,37274,++,
125,Tuesday Aug 21,boxscore,CLE,@,BOS,W,6,3,,73-52,1,up13.0,Bieber,Eovaldi,Hand,2:57,N,37188,+++,
126,Wednesday Aug 22,boxscore,CLE,@,BOS,L,4,10,,73-53,1,up13.0,Barnes,Carrasco,,3:24,N,37107,-,
127,Thursday Aug 23,boxscore,CLE,@,BOS,L,0,7,,73-54,1,up12.0,Price,Plutko,,2:47,D,37396,--,
128,Friday Aug 24,boxscore,CLE,@,KCR,L-wo,4,5,,73-55,1,up12.0,Peralta,Allen,,2:55,N,19304,---,
129,Saturday Aug 25,boxscore,CLE,@,KCR,L,1,7,,73-56,1,up12.0,Fillmyer,Kluber,,2:45,N,16894,----,
130,Sunday Aug 26,boxscore,CLE,@,KCR,W,12,5,,74-56,1,up13.0,Bieber,Lopez,,3:08,D,18575,+,
131,Tuesday Aug 28,boxscore,CLE,,MIN,W,8,1,,75-56,1,up14.0,Carrasco,Gibson,,3:04,N,19194,++,
132,Wednesday Aug 29,boxscore,CLE,,MIN,L,3,4,,75-57,1,up13.0,May,Allen,Hildenberger,3:09,N,20398,-,
133,Thursday Aug 30,boxscore,CLE,,MIN,W,5,3,,76-57,1,up14.0,Clevinger,Odorizzi,Hand,3:06,D,20244,+,
134,Friday Aug 31,boxscore,CLE,,TBR,W,3,0,,77-57,1,up14.0,Kluber,Glasnow,Hand,2:18,N,25639,++,
135,Saturday Sep 1,boxscore,CLE,,TBR,L,3,5,,77-58,1,up14.0,Snell,Bieber,Kolarek,3:13,N,31816,-,
136,Sunday Sep 2,boxscore,CLE,,TBR,L,4,6,,77-59,1,up14.0,Yarbrough,Carrasco,Alvarado,3:10,D,26535,--,
137,Monday Sep 3,boxscore,CLE,,KCR,L,1,5,,77-60,1,up14.0,Junis,Plutko,Hill,2:40,D,20536,---,
138,Tuesday Sep 4,boxscore,CLE,,KCR,W,9,3,,78-60,1,up15.0,Clevinger,Duffy,,2:59,N,17041,+,
139,Wednesday Sep 5,boxscore,CLE,,KCR,W,3,1,,79-60,1,up16.0,Kluber,Keller,Hand,2:31,D,18435,++,
140,Thursday Sep 6,boxscore,CLE,@,TOR,W,9,4,,80-60,1,up16.5,Bieber,Gaviglio,,2:53,N,20618,+++,
141,Friday Sep 7,boxscore,CLE,@,TOR,L-wo,2,3,11,80-61,1,up15.5,Barnes,Cimber,,3:51,N,26830,-,
