Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
111,Thursday Aug 2,boxscore,SDP,@,CHC,W,6,1,,43-68,5,18.5,Erlin,Chavez,,2:57,N,40714,+,
112,Friday Aug 3,boxscore,SDP,@,CHC,L,4,5,,43-69,5,18.5,Quintana,Ross,Strop,3:06,D,40894,-,
113,Saturday Aug 4,boxscore,SDP,@,CHC,L,4,5,,43-70,5,19.5,Hendricks,Lockett,Strop,2:38,D,40855,--,
114,Sunday Aug 5,boxscore,SDP,@,CHC,W,10,6,,44-70,5,18.5,Stammen,Edwards,,3:29,D,41136,+,
115,Tuesday Aug 7,boxscore,SDP,@,MIL,W,11,5,,45-70,5,18.5,Strahm,Hader,,3:23,N,27664,++,
116,Wednesday Aug 8,boxscore,SDP,@,MIL,L,4,8,,45-71,5,19.0,Chacin,Kennedy,,2:55,N,32355,-,
117,Thursday Aug 9,boxscore,SDP,@,MIL,W,8,4,,46-71,5,18.5,Yates,Knebel,,3:14,D,39041,+,
118,Friday Aug 10,boxscore,SDP,,PHI,W,2,0,,47-71,5,17.5,Nix,Eflin,Yates,2:34,N,26306,++,
119,Saturday Aug 11,boxscore,SDP,,PHI,L,1,5,,47-72,5,17.5,Nola,Lockett,,3:12,N,35098,-,
120,Sunday Aug 12,boxscore,SDP,,PHI,W,9,3,,48-72,5,17.5,Lucchesi,Arrieta,,3:20,D,26930,+,
121,Monday Aug 13,boxscore,SDP,,LAA,L,3,6,10,48-73,5,17.5,Bedrosian,Stammen,,2:47,N,22609,-,
122,Tuesday Aug 14,boxscore,SDP,,LAA,L,3,7,,48-74,5,18.5,Barria,Kennedy,,3:14,N,21747,--,
123,Wednesday Aug 15,boxscore,SDP,,LAA,L,2,3,,48-75,5,19.0,Alvarez,Yates,Parker,2:43,N,22851,---,
124,Thursday Aug 16,boxscore,SDP,,ARI,L,1,5,,48-76,5,20.0,Buchholz,Nix,,3:00,N,20617,----,
125,Friday Aug 17,boxscore,SDP,,ARI,L,4,9,,48-77,5,21.0,Hirano,Lucchesi,,3:46,N,20010,-----,
126,Saturday Aug 18,boxscore,SDP,,ARI,W-wo,7,6,,49-77,5,20.0,Stammen,Chafin,,2:54,N,24440,+,
127,Sunday Aug 19,boxscore,SDP,,ARI,L,3,4,,49-78,5,21.0,Bradley,Yates,Boxberger,3:09,D,22346,-,
128,Tuesday Aug 21,boxscore,SDP,@,COL,W,4,3,,50-78,5,21.0,Erlin,Anderson,Yates,2:34,N,27862,+,
