Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
91,Saturday Jul 7,boxscore,MIA,@,WSN,L,4,18,,36-55,5,15.5,Scherzer,Chen,,3:01,N,34364,---,
92,Sunday Jul 8,boxscore,MIA,@,WSN,W,10,2,,37-55,5,14.5,Conley,Roark,,3:43,D,30464,+,
93,Monday Jul 9,boxscore,MIA,,MIL,W-wo,4,3,10,38-55,5,14.0,Ziegler,Knebel,,3:34,N,5996,++,
94,Tuesday Jul 10,boxscore,MIA,,MIL,L,4,8,,38-56,5,15.0,Chacin,Lopez,Burnes,3:03,N,5624,-,
95,Wednesday Jul 11,boxscore,MIA,,MIL,W-wo,5,4,12,39-56,5,14.0,Hernandez,Lopez,,4:23,N,5265,+,
96,Friday Jul 13,boxscore,MIA,,PHI,L,0,2,,39-57,5,15.5,Arrieta,Chen,Neshek,2:34,N,8090,-,
97,Saturday Jul 14,boxscore,MIA,,PHI,W,2,0,,40-57,5,14.5,Richards,Nola,Barraclough,3:00,D,14793,+,
98,Sunday Jul 15,boxscore,MIA,,PHI,W,10,5,,41-57,4,13.5,Hernandez,Ramos,,2:58,D,8829,++,
99,Friday Jul 20,boxscore,MIA,@,TBR,W,6,5,,42-57,4,13.5,Straily,Castillo,Conley,2:54,N,13248,+++,
100,Saturday Jul 21,boxscore,MIA,@,TBR,W,3,2,,43-57,4,13.0,Lopez,Yarbrough,Barraclough,2:48,N,13808,++++,
101,Sunday Jul 22,boxscore,MIA,@,TBR,L-wo,4,6,,43-58,4,13.5,Kolarek,Barraclough,,3:04,D,11828,-,
102,Monday Jul 23,boxscore,MIA,,ATL,L,1,12,,43-59,4,13.5,Newcomb,Urena,,2:48,N,8259,--,
103,Tuesday Jul 24,boxscore,MIA,,ATL,W,9,3,,44-59,4,13.5,Chen,Teheran,,2:37,D,21673,+,
104,Thursday Jul 26,boxscore,MIA,,WSN,L,3,10,,44-60,5,15.0,Miller,Conley,,3:14,N,8506,-,
105,Friday Jul 27,boxscore,MIA,,WSN,L,1,9,,44-61,5,15.0,Scherzer,Lopez,,2:45,N,9297,--,
106,Saturday Jul 28,boxscore,MIA,,WSN,W-wo,2,1,10,45-61,4,14.0,Graves,Herrera,,3:26,N,11779,+,
107,Sunday Jul 29,boxscore,MIA,,WSN,W,5,0,,46-61,4,13.0,Urena,Hellickson,,2:46,D,12112,++,
108,Monday Jul 30,boxscore,MIA,@,ATL,L,3,5,,46-62,5,13.0,Teheran,Chen,Minter,2:49,N,21230,-,
109,Tuesday Jul 31,boxscore,MIA,@,ATL,L,6,11,,46-63,5,14.0,Allard,Straily,,2:53,N,18627,--,
110,Thursday Aug 2,boxscore,MIA,@,PHI,L-wo,2,5,,46-64,4,15.0,Hunter,Barraclough,,2:37,N,26050,---,
111,Friday Aug 3,boxscore,MIA,@,PHI,L,1,5,,46-65,4,16.0,Velasquez,Richards,Dominguez,3:10,N,33737,----,
112,Saturday Aug 4,boxscore,MIA,@,PHI,L,3,8,,46-66,5,17.0,Eflin,Urena,,2:20,N,35194,-----,
113,Sunday Aug 5,boxscore,MIA,@,PHI,L,3,5,,46-67,5,18.0,Neshek,Steckenrider,Hunter,3:15,D,42343,------,
114,Monday Aug 6,boxscore,MIA,,STL,W,2,1,,47-67,5,17.0,Chen,Weaver,Guerra,3:04,N,8563,+,
115,Tuesday Aug 7,boxscore,MIA,,STL,L,2,3,,47-68,5,18.0,Mikolas,Hernandez,Norris,2:34,N,7230,-,
116,Wednesday Aug 8,boxscore,MIA,,STL,L,1,7,,47-69,5,18.0,Gant,Richards,,2:42,N,7306,--,
117,Friday Aug 10,boxscore,MIA,,NYM,L,2,6,,47-70,5,18.0,Wheeler,Urena,,2:44,N,6993,---,
118,Saturday Aug 11,boxscore,MIA,,NYM,W-wo,4,3,11,48-70,5,18.0,Guerra,Rhame,,3:26,N,11478,+,
119,Sunday Aug 12,boxscore,MIA,,NYM,L,3,4,,48-71,5,18.0,Syndergaard,Chen,Lugo,2:56,D,8964,-,
120,Monday Aug 13 (1),boxscore,MIA,@,ATL,L,1,9,,48-72,5,20.0,Toussaint,Lopez,,2:39,D,16049,--,
121,Monday Aug 13 (2),boxscore,MIA,@,ATL,L,1,6,,48-73,5,20.0,Foltynewicz,Gonzalez,,2:58,N,18186,---,
122,Tuesday Aug 14,boxscore,MIA,@,ATL,L,6,10,,48-74,5,21.0,Biddle,Conley,,2:52,N,19409,----,
123,Wednesday Aug 15,boxscore,MIA,@,ATL,L,2,5,,48-75,5,22.0,Gausman,Garcia,Minter,2:50,N,19045,-----,
124,Friday Aug 17,boxscore,MIA,@,WSN,L,2,8,,48-76,5,21.5,Scherzer,Straily,,3:03,N,37106,------,
125,Saturday Aug 18,boxscore,MIA,@,WSN,W,7,5,10,49-76,5,20.5,Steckenrider,Glover,Graves,3:37,N,30900,+,
126,Sunday Aug 19,boxscore,MIA,@,WSN,W,12,1,,50-76,5,19.5,Urena,Gonzalez,,2:40,D,31435,++,
127,Tuesday Aug 21,boxscore,MIA,,NYY,L,1,2,12,50-77,5,21.0,Cole,Guerra,Kahnle,4:14,N,26275,-,
128,Wednesday Aug 22,boxscore,MIA,,NYY,W,9,3,,51-77,5,21.0,Garcia,Lynn,,3:25,N,25547,+,
129,Thursday Aug 23,boxscore,MIA,,ATL,L,0,5,,51-78,5,22.0,Newcomb,Hernandez,,3:00,N,6587,-,
130,Friday Aug 24,boxscore,MIA,,ATL,W,1,0,,52-78,5,21.0,Straily,Foltynewicz,Conley,2:48,N,7792,+,
131,Saturday Aug 25,boxscore,MIA,,ATL,W,3,1,,53-78,5,20.0,Chen,Sanchez,Steckenrider,2:54,N,7823,++,
132,Sunday Aug 26,boxscore,MIA,,ATL,L,0,4,,53-79,5,21.0,Gausman,Lopez,,3:16,D,12770,-,
133,Tuesday Aug 28,boxscore,MIA,@,BOS,L-wo,7,8,,53-80,5,22.0,Kimbrel,Steckenrider,,3:29,N,36708,--,
134,Wednesday Aug 29,boxscore,MIA,@,BOS,L,6,14,,53-81,5,22.0,Thornburg,Conley,,3:10,N,36628,---,
135,Friday Aug 31,boxscore,MIA,,TOR,L,5,6,,53-82,5,21.5,Biagini,Steckenrider,Giles,3:11,N,8871,----,
136,Saturday Sep 1,boxscore,MIA,,TOR,W,6,3,,54-82,5,21.5,Chen,Estrada,,2:37,N,11174,+,
137,Sunday Sep 2,boxscore,MIA,,TOR,L,1,6,,54-83,5,22.5,Reid-Foley,Brigham,,2:51,D,9617,-,
138,Monday Sep 3,boxscore,MIA,,PHI,W,3,1,,55-83,5,21.5,Urena,Velasquez,Steckenrider,2:24,D,7771,+,
139,Tuesday Sep 4,boxscore,MIA,,PHI,L,4,9,,55-84,5,21.5,Arrieta,Richards,,3:14,N,7131,-,
140,Wednesday Sep 5,boxscore,MIA,,PHI,W,2,1,,56-84,5,20.5,Alcantara,Pivetta,Steckenrider,2:44,N,6427,+,
141,Friday Sep 7,boxscore,MIA,@,PIT,L,3,5,,56-85,5,21.0,Rodriguez,Guerrero,Vazquez,3:03,N,19515,-,
142,Saturday Sep 8,boxscore,MIA,@,PIT,L,1,5,,56-86,5,22.0,Nova,Chen,,3:00,D,16110,--,
143,Tuesday Sep 11,boxscore,MIA,@,NYM,W,5,3,,57-86,5,23.0,Urena,deGrom,,2:39,N,20849,+,
144,Wednesday Sep 12 (1),boxscore,MIA,@,NYM,L,0,13,,57-87,5,24.0,Wheeler,Richards,,2:30,N,20423,-,
145,Thursday Sep 13 (1),boxscore,MIA,@,NYM,L-wo,3,4,,57-88,5,25.0,Blevins,Barraclough,,2:33,D,,--,
146,Thursday Sep 13 (2),boxscore,MIA,@,NYM,L,2,5,,57-89,5,25.0,Vargas,Brigham,Gsellman,2:47,D,22640,---,
147,Friday Sep 14,boxscore,MIA,@,PHI,L,2,14,,57-90,5,26.0,Eflin,Chen,,2:54,N,21671,----,
148,Saturday Sep 15,boxscore,MIA,@,PHI,L,4,5,,57-91,5,26.0,Garcia,Rucinski,Neshek,2:48,N,24695,-----,
149,Sunday Sep 16,boxscore,MIA,@,PHI,W,6,4,,58-91,5,25.0,Urena,Pivetta,,3:04,D,30040,+,
