Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
135,Friday Aug 31,boxscore,PIT,@,ATL,W,3,2,,66-69,4,13.5,Taillon,Brach,Vazquez,2:55,N,36650,+,
136,Saturday Sep 1,boxscore,PIT,@,ATL,L,3,5,,66-70,4,14.5,Venters,Kela,Minter,2:53,N,33705,-,
137,Sunday Sep 2,boxscore,PIT,@,ATL,L,1,5,,66-71,4,15.5,Venters,Brault,,2:44,N,37475,--,
138,Monday Sep 3,boxscore,PIT,,CIN,W,5,1,,67-71,4,14.5,Williams,Harvey,,2:33,D,13843,+,
139,Tuesday Sep 4,boxscore,PIT,,CIN,W,7,3,,68-71,4,13.5,Musgrove,Reed,,2:39,N,8855,++,
140,Wednesday Sep 5,boxscore,PIT,,CIN,W,3,2,,69-71,4,13.5,Taillon,Bailey,Vazquez,2:55,N,9560,+++,
141,Friday Sep 7,boxscore,PIT,,MIA,W,5,3,,70-71,4,13.5,Rodriguez,Guerrero,Vazquez,3:03,N,19515,++++,
142,Saturday Sep 8,boxscore,PIT,,MIA,W,5,1,,71-71,4,12.0,Nova,Chen,,3:00,D,16110,+++++,
143,Monday Sep 10,boxscore,PIT,@,STL,L,7,8,,71-72,4,12.0,Brebbia,Santana,Martinez,2:55,N,33566,-,
144,Tuesday Sep 11,boxscore,PIT,@,STL,L,5,11,,71-73,4,13.0,Mikolas,Musgrove,,3:23,N,37187,--,
145,Wednesday Sep 12,boxscore,PIT,@,STL,W,4,3,,72-73,4,12.0,Taillon,Poncedeleon,Vazquez,3:00,D,39606,+,
146,Friday Sep 14,boxscore,PIT,@,MIL,L,4,7,,72-74,4,13.5,Burnes,Archer,Jeffress,3:28,N,39482,-,
147,Saturday Sep 15,boxscore,PIT,@,MIL,W,3,1,,73-74,4,13.5,Nova,Davies,Vazquez,3:03,N,37358,+,
148,Sunday Sep 16,boxscore,PIT,@,MIL,W,3,2,,74-74,4,12.5,Williams,Chacin,Vazquez,2:57,D,32180,++,
149,Monday Sep 17,boxscore,PIT,,KCR,W-wo,7,6,,75-74,4,12.5,Santana,Lively,,3:08,N,10316,+++,
150,Tuesday Sep 18,boxscore,PIT,,KCR,W-wo,2,1,11,76-74,4,12.5,Crick,Smith,,3:29,N,11566,++++,
151,Wednesday Sep 19,boxscore,PIT,,KCR,W,2,1,,77-74,4,11.5,Archer,Fillmyer,Vazquez,2:22,N,13073,+++++,
152,Friday Sep 21,boxscore,PIT,,MIL,L,3,8,,77-75,4,11.5,Burnes,Santana,,3:05,N,19243,-,
153,Saturday Sep 22,boxscore,PIT,,MIL,W,3,0,,78-75,4,11.5,Williams,Davies,Vazquez,3:01,N,23070,+,
154,Sunday Sep 23,boxscore,PIT,,MIL,L,6,13,,78-76,4,12.5,Knebel,Kingham,,3:22,D,20623,-,
155,Monday Sep 24,boxscore,PIT,@,CHC,W,5,1,,79-76,4,11.5,Taillon,Hamels,,2:53,N,34570,+,
156,Tuesday Sep 25,boxscore,PIT,@,CHC,W,6,0,,80-76,4,10.5,Archer,Montgomery,,3:17,N,33443,++,
157,Wednesday Sep 26,boxscore,PIT,@,CHC,L-wo,6,7,10,80-77,4,11.5,Kintzler,Rodriguez,,3:42,N,32874,-,
158,Thursday Sep 27,boxscore,PIT,@,CHC,L,0,3,,80-78,4,12.5,Lester,Williams,Chavez,2:53,N,38415,--,
159,Friday Sep 28,boxscore,PIT,@,CIN,W,8,4,,81-78,4,12.5,Brault,DeSclafani,,3:36,N,19689,+,
160,Saturday Sep 29,boxscore,PIT,@,CIN,L,0,3,,81-79,4,12.5,Lorenzen,Taillon,Iglesias,2:17,D,42630,-,
161,Sunday Sep 30,boxscore,PIT,@,CIN,W,6,5,10,82-79,4,12.5,Feliz,Stephens,Vazquez,3:07,D,25091,+,
