Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
123,Sunday Aug 19,boxscore,CHC,@,PIT,L-wo,1,2,11,71-52,1,up 3.5,Rodriguez,Kintzler,,3:41,D,24283,--,
124,Tuesday Aug 21,boxscore,CHC,@,DET,L,1,2,,71-53,1,up 2.5,Zimmermann,Hendricks,Greene,2:45,N,26638,---,
125,Wednesday Aug 22,boxscore,CHC,@,DET,W,8,2,,72-53,1,up 2.5,Lester,Liriano,,3:26,N,28286,+,
126,Thursday Aug 23,boxscore,CHC,,CIN,W,7,1,,73-53,1,up 3.0,Hamels,DeSclafani,,2:27,N,41130,++,
127,Friday Aug 24,boxscore,CHC,,CIN,W-wo,3,2,10,74-53,1,up 3.0,Chavez,Iglesias,,3:01,D,37760,+++,
128,Saturday Aug 25,boxscore,CHC,,CIN,W,10,6,,75-53,1,up 4.0,Quintana,Castillo,,3:26,D,41205,++++,
129,Sunday Aug 26,boxscore,CHC,,CIN,W,9,0,,76-53,1,up 4.0,Hendricks,Bailey,,2:36,D,40331,+++++,
130,Monday Aug 27,boxscore,CHC,,NYM,W,7,4,,77-53,1,up 4.5,Cishek,Blevins,Chavez,3:15,N,38935,++++++,
131,Tuesday Aug 28,boxscore,CHC,,NYM,W-wo,2,1,11,78-53,1,up 4.5,Chavez,Sewald,,3:41,N,37017,+++++++,
132,Wednesday Aug 29,boxscore,CHC,,NYM,L,3,10,,78-54,1,up 4.5,Vargas,Mills,,3:10,D,33386,-,
133,Thursday Aug 30,boxscore,CHC,@,ATL,W,5,4,,79-54,1,up 4.5,Kintzler,Foltynewicz,Strop,2:42,N,37603,+,
134,Friday Aug 31,boxscore,CHC,@,PHI,L-wo,1,2,10,79-55,1,up 3.5,Neshek,Cishek,,3:23,N,22556,-,
135,Saturday Sep 1,boxscore,CHC,@,PHI,W,7,1,,80-55,1,up 4.5,Hendricks,Eflin,,2:41,N,33040,+,
136,Sunday Sep 2,boxscore,CHC,@,PHI,W,8,1,,81-55,1,up 5.0,Lester,Nola,,3:37,D,36517,++,
137,Monday Sep 3,boxscore,CHC,@,MIL,L-wo,3,4,,81-56,1,up 4.0,Jeffress,Cishek,,3:13,D,44462,-,
138,Tuesday Sep 4,boxscore,CHC,@,MIL,L,1,11,,81-57,1,up 3.0,Miley,Montgomery,,3:20,N,37269,--,
139,Wednesday Sep 5,boxscore,CHC,@,MIL,W,6,4,,82-57,1,up 4.0,Quintana,Chacin,Strop,3:14,N,37427,+,
140,Thursday Sep 6,boxscore,CHC,@,WSN,W,6,4,10,83-57,1,up 4.5,Strop,Cordero,Chavez,4:00,N,32070,++,
141,Saturday Sep 8 (1),boxscore,CHC,@,WSN,L,3,10,,83-58,1,up 2.5,Scherzer,Garcia,,2:45,D,,-,
142,Saturday Sep 8 (2),boxscore,CHC,@,WSN,L,5,6,,83-59,1,up 2.5,Suero,Wilson,Holland,3:15,D,41346,--,
