Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
74,Wednesday Jun 20,boxscore,TBR,@,HOU,L,1,5,,34-40,4,16.5,Morton,Eovaldi,,2:32,N,43409,-,
75,Friday Jun 22,boxscore,TBR,,NYY,W,2,1,,35-40,3,16.0,Yarbrough,Sabathia,Romo,3:08,N,27252,+,
76,Saturday Jun 23,boxscore,TBR,,NYY,W,4,0,,36-40,3,15.0,Font,Gray,,2:39,D,29831,++,
77,Sunday Jun 24,boxscore,TBR,,NYY,W-wo,7,6,12,37-40,3,14.0,Yarbrough,Shreve,,4:16,D,23667,+++,
78,Monday Jun 25,boxscore,TBR,,WSN,W,11,0,,38-40,3,14.0,Snell,Gonzalez,,2:51,N,13624,++++,
79,Tuesday Jun 26,boxscore,TBR,,WSN,W,1,0,,39-40,3,14.0,Eovaldi,Scherzer,Romo,2:45,D,14289,+++++,
80,Thursday Jun 28,boxscore,TBR,,HOU,L,0,1,,39-41,3,15.0,McCullers,Yarbrough,Rondon,2:53,N,12305,-,
81,Friday Jun 29,boxscore,TBR,,HOU,W,3,2,,40-41,3,14.0,Font,Cole,Alvarado,2:35,N,15797,+,
82,Saturday Jun 30,boxscore,TBR,,HOU,W,5,2,,41-41,3,14.0,Nuno,Verlander,Romo,2:39,D,18378,++,
83,Sunday Jul 1,boxscore,TBR,,HOU,W,3,2,,42-41,3,13.0,Snell,Morton,Romo,2:36,D,19334,+++,
84,Monday Jul 2,boxscore,TBR,@,MIA,L-wo,2,3,10,42-42,3,14.0,Rucinski,Stanek,,3:05,N,6004,-,
85,Tuesday Jul 3,boxscore,TBR,@,MIA,W,9,6,16,43-42,3,14.0,Nuno,Graves,Alvarado,5:31,N,6259,+,
86,Wednesday Jul 4,boxscore,TBR,@,MIA,L,0,3,,43-43,3,15.0,Rucinski,Weber,Ziegler,2:28,D,7572,-,
87,Friday Jul 6,boxscore,TBR,@,NYM,L-wo,1,5,,43-44,3,16.0,Familia,Roe,,2:43,N,24236,--,
88,Saturday Jul 7,boxscore,TBR,@,NYM,W,3,0,,44-44,3,16.0,Snell,Matz,Romo,2:58,D,32986,+,
89,Sunday Jul 8,boxscore,TBR,@,NYM,W,9,0,,45-44,3,16.0,Eovaldi,Flexen,,2:42,D,24653,++,
